country,year,age_group_5,deaths,population
Spain,2012,20-24,673,2503813
Spain,2012,25-29,938,3065915
Spain,2012,30-34,1599,3869456
Spain,2012,35-39,2545,4091220
Spain,2012,40-44,4171,3846088
Spain,2012,45-49,6995,3610981
Spain,2012,5-9,218,2397808
Spain,2012,50-54,10089,3238287
Spain,2012,55-59,13041,2720824
Spain,2012,60-64,17652,2467244
Spain,2012,65-69,23230,2192459
Spain,2012,70-74,28503,1710595
Spain,2012,75-79,51783,1760623
Spain,2012,80-84,74714,1324628
Spain,2012,85+,162668,1139736
Spain,2013,0-4,1430,2419493
Spain,2013,10-14,185,2223892
Spain,2013,15-19,366,2165376
Spain,2013,20-24,580,2445358
Spain,2013,25-29,824,2903524
Spain,2013,30-34,1344,3688812
Spain,2013,35-39,2334,4078710
Spain,2013,40-44,3821,3854011
Spain,2013,45-49,6795,3666891
Spain,2013,5-9,212,2437125
Spain,2013,50-54,10178,3283285
Spain,2013,55-59,13246,2793041
Spain,2013,60-64,17375,2500210
Spain,2013,65-69,23406,2266799
Spain,2013,70-74,28036,1711640
Spain,2013,75-79,47692,1724535
Spain,2013,80-84,71966,1368251
Spain,2013,85+,158810,1181697
Spain,2014,0-4,1454,2315647
Spain,2014,10-14,204,2263254
Spain,2014,15-19,343,2139358
Spain,2014,20-24,628,2377665
Spain,2014,25-29,733,2757946
Spain,2014,30-34,1315,3466353
Spain,2014,35-39,2070,4037967
Spain,2014,40-44,3785,3859317
Spain,2014,45-49,6639,3688374
Spain,2014,5-9,185,2472955
Spain,2014,50-54,9928,3330740
Spain,2014,55-59,13455,2874610
Spain,2014,60-64,17117,2488882
Spain,2014,65-69,23568,2323532
Spain,2014,70-74,29642,1806428
Spain,2014,75-79,44897,1649395
Spain,2014,80-84,72072,1401403
Spain,2014,85+,165699,1241918
Spain,2015,0-4,1323,2249655
Spain,2015,10-14,192,2301165
Spain,2015,15-19,374,2149931
Spain,2015,20-24,547,2322655
Spain,2015,25-29,767,2652173
Spain,2015,30-34,1148,3285906
Spain,2015,35-39,2134,3958989
Spain,2015,40-44,3620,3891906
Spain,2015,45-49,6269,3688811
Spain,2015,5-9,194,2477381
Spain,2015,50-54,10149,3405351
Spain,2015,55-59,14261,2973968
Spain,2015,60-64,17492,2503217
Spain,2015,65-69,24044,2351644
Spain,2015,70-74,31079,1943723
Spain,2015,75-79,45224,1548157
Spain,2015,80-84,76406,1422651
Spain,2015,85+,185185,1298439
Spain,2016,0-4,1336,2192080
Spain,2016,10-14,175,2335250
Spain,2016,15-19,376,2179618
Spain,2016,20-24,531,2283712
Spain,2016,25-29,717,2578037
Spain,2016,30-34,1168,3121560
Spain,2016,35-39,2015,3864749
Spain,2016,40-44,3499,3929955
Spain,2016,45-49,6037,3711600
Spain,2016,5-9,172,2470184
Spain,2016,50-54,10129,3456982
Spain,2016,55-59,14019,3068177
Spain,2016,60-64,17788,2562777
Spain,2016,65-69,23786,2340848
Spain,2016,70-74,31278,1968800
Spain,2016,75-79,42214,1577308
Spain,2016,80-84,71677,1427204
Spain,2016,85+,181314,1350043
Spain,2017,0-4,1277,2138636
Spain,2017,10-14,198,2382446
Spain,2017,15-19,384,2213625
Spain,2017,20-24,569,2261320
Spain,2017,25-29,767,2532437
Spain,2017,30-34,1088,2987591
Spain,2017,35-39,2027,3739779
Spain,2017,40-44,3422,3970271
Spain,2017,45-49,5967,3742332
Spain,2017,5-9,169,2448703
Spain,2017,50-54,9954,3520409
Spain,2017,55-59,14234,3145737
Spain,2017,60-64,17935,2629808
Spain,2017,65-69,24173,2362174
Spain,2017,70-74,32671,2047360
Spain,2017,75-79,40463,1526402
Spain,2017,80-84,72430,1443451
Spain,2017,85+,194309,1404912
Spain,2018,0-4,1219,2093119
Spain,2018,10-14,192,2432647
Spain,2018,15-19,386,2251342
Spain,2018,20-24,562,2260409
Spain,2018,25-29,774,2525937
Spain,2018,30-34,1105,2884574
Spain,2018,35-39,1893,3609658
Spain,2018,40-44,3397,3988249
Spain,2018,45-49,5758,3770217
Spain,2018,5-9,172,2415250
Spain,2018,50-54,9872,3589112
Spain,2018,55-59,14451,3199631
Spain,2018,60-64,18864,2706471
Spain,2018,65-69,24094,2397618
Spain,2018,70-74,33275,2117896
Spain,2018,75-79,41046,1529583
Spain,2018,80-84,69771,1415774
Spain,2018,85+,198322,1457583
Spain,2019,0-4,1172,2051750
Spain,2019,10-14,207,2487814
Spain,2019,15-19,374,2317402
Spain,2019,20-24,535,2281187
Spain,2019,25-29,734,2536089
Spain,2019,30-34,1031,2835775
Spain,2019,35-39,1793,3476449
Spain,2019,40-44,3133,4006919
Spain,2019,45-49,5700,3817465
Spain,2019,5-9,135,2347303
Spain,2019,50-54,9763,3638022
Spain,2019,55-59,14298,3267118
Spain,2019,60-64,19029,2798735
Spain,2019,65-69,23599,2397492
Spain,2019,70-74,33194,2177047
Spain,2019,75-79,41802,1620072
Spain,2019,80-84,63371,1354983
Spain,2019,85+,196232,1507329
Spain,2020,0-4,1065,1997210
Spain,2020,10-14,185,2518203
Spain,2020,15-19,373,2382307
Spain,2020,20-24,583,2339329
Spain,2020,25-29,798,2554056
Spain,2020,30-34,1186,2814068
Spain,2020,35-39,1897,3372562
Spain,2020,40-44,3510,3984935
Spain,2020,45-49,5988,3889302
Spain,2020,5-9,133,2316951
Spain,2020,50-54,10314,3665371
Spain,2020,55-59,15764,3362147
Spain,2020,60-64,21829,2910171
Spain,2020,65-69,27403,2422118
Spain,2020,70-74,38643,2212376
Spain,2020,75-79,52201,1748837
Spain,2020,80-84,73911,1273151
Spain,2020,85+,236664,1554956
Spain,2021,0-4,1031,1911907
Spain,2021,10-14,212,2526248
Spain,2021,15-19,415,2417282
Spain,2021,20-24,638,2376512
Spain,2021,25-29,749,2539851
Spain,2021,30-34,1149,2781659
Spain,2021,35-39,1853,3249877
Spain,2021,40-44,3373,3925856
Spain,2021,45-49,5795,3948606
Spain,2021,5-9,166,2276513
Spain,2021,50-54,9815,3702259
Spain,2021,55-59,15437,3424428
Spain,2021,60-64,21854,3008316
Spain,2021,65-69,27297,2481683
Spain,2021,70-74,36160,2203067
Spain,2021,75-79,48631,1769658
Spain,2021,80-84,63920,1295191
Spain,2021,85+,210654,1561885
Spain,2022,0-4,1098,1832027
Spain,2022,10-14,240,2517973
Spain,2022,15-19,464,2475545
Spain,2022,20-24,693,2412235
Spain,2022,25-29,745,2517989
Spain,2022,30-34,1161,2745317
Spain,2022,35-39,1748,3128161
Spain,2022,40-44,3358,3815001
Spain,2022,45-49,5608,3998277
Spain,2022,5-9,171,2237522
Spain,2022,50-54,9647,3741798
Spain,2022,55-59,15304,3493906
Spain,2022,60-64,21572,3089284
Spain,2022,65-69,27159,2549654
Spain,2022,70-74,36150,2229420
Spain,2022,75-79,50287,1843837
Spain,2022,80-84,61192,1258311
Spain,2022,85+,225357,1600586
Spain,2023,0-4,1059,1786406
Spain,2023,10-14,183,2529002
Spain,2023,15-19,423,2562806
Spain,2023,20-24,681,2502990
Spain,2023,25-29,782,2573472
Spain,2023,30-34,1118,2799479
Spain,2023,35-39,1670,3085598
Spain,2023,40-44,3103,3739321
Spain,2023,45-49,5425,4055364
Spain,2023,5-9,164,2221807
Spain,2023,50-54,8951,3800108
Spain,2023,55-59,14720,3583098
Spain,2023,60-64,20688,3158134
Spain,2023,65-69,26353,2631651
Spain,2023,70-74,33934,2271259
Spain,2023,75-79,48624,1913012
Spain,2023,80-84,58010,1268777
Spain,2023,85+,207532,1603077
Sweden,2011,0-4,295,561788
Sweden,2011,10-14,43,487514
Sweden,2011,15-19,171,618605
Sweden,2011,20-24,281,632016
Sweden,2011,25-29,287,581923
Sweden,2011,30-34,307,581869
Sweden,2011,35-39,390,633882
Sweden,2011,40-44,588,652226
Sweden,2011,45-49,1021,642527
Sweden,2011,5-9,47,515657
Sweden,2011,50-54,1526,584733
Sweden,2011,55-59,2521,571439
Sweden,2011,60-64,4213,614145
Sweden,2011,65-69,6427,547685
Sweden,2011,70-74,7397,389615
Sweden,2011,75-79,10106,303042
Sweden,2011,80-84,14991,245687
Sweden,2011,85+,39327,251217
Sweden,2012,0-4,352,567369
Sweden,2012,10-14,51,485964
Sweden,2012,15-19,138,592376
Sweden,2012,20-24,281,650862
Sweden,2012,25-29,287,595136
Sweden,2012,30-34,289,585111
Sweden,2012,35-39,415,625948
Sweden,2012,40-44,569,645713
Sweden,2012,45-49,1049,662411
Sweden,2012,5-9,35,530937
Sweden,2012,50-54,1547,584502
Sweden,2012,55-59,2395,574437
Sweden,2012,60-64,4047,597421
Sweden,2012,65-69,6661,578463
Sweden,2012,70-74,7658,401432
Sweden,2012,75-79,10225,306555
Sweden,2012,80-84,15135,244891
Sweden,2012,85+,40804,253327
Sweden,2013,0-4,358,573583
Sweden,2013,10-14,41,494283
Sweden,2013,15-19,133,564627
Sweden,2013,20-24,291,667153
Sweden,2013,25-29,337,609060
Sweden,2013,30-34,309,591487
Sweden,2013,35-39,400,616777
Sweden,2013,40-44,566,640696
Sweden,2013,45-49,1012,677490
Sweden,2013,5-9,35,543993
Sweden,2013,50-54,1555,588708
Sweden,2013,55-59,2355,576186
Sweden,2013,60-64,3978,583567
Sweden,2013,65-69,6736,595931
Sweden,2013,70-74,7883,422593
Sweden,2013,75-79,10117,311611
Sweden,2013,80-84,14665,245180
Sweden,2013,85+,39631,252968
Sweden,2014,0-4,302,579019
Sweden,2014,10-14,37,509132
Sweden,2014,15-19,130,543627
Sweden,2014,20-24,301,671940
Sweden,2014,25-29,313,631255
Sweden,2014,30-34,374,599989
Sweden,2014,35-39,340,608912
Sweden,2014,40-44,595,641199
Sweden,2014,45-49,1009,681129
Sweden,2014,5-9,41,557950
Sweden,2014,50-54,1508,600575
Sweden,2014,55-59,2320,576035
Sweden,2014,60-64,3797,571895
Sweden,2014,65-69,6639,603356
Sweden,2014,70-74,8143,448830
Sweden,2014,75-79,10103,322304
Sweden,2014,80-84,14057,242688
Sweden,2014,85+,38967,255029
Sweden,2015,0-4,341,584157
Sweden,2015,10-14,57,526262
Sweden,2015,15-19,123,527236
Sweden,2015,20-24,307,671529
Sweden,2015,25-29,368,655755
Sweden,2015,30-34,339,609378
Sweden,2015,35-39,367,604368
Sweden,2015,40-44,552,650114
Sweden,2015,45-49,910,670744
Sweden,2015,5-9,38,571614
Sweden,2015,50-54,1494,622044
Sweden,2015,55-59,2358,579308
Sweden,2015,60-64,3718,561962
Sweden,2015,65-69,6479,599138
Sweden,2015,70-74,8749,479257
Sweden,2015,75-79,10480,335081
Sweden,2015,80-84,14186,242924
Sweden,2015,85+,40041,256484
Sweden,2016,0-4,352,586218
Sweden,2016,10-14,45,541807
Sweden,2016,15-19,104,522472
Sweden,2016,20-24,248,656448
Sweden,2016,25-29,346,682413
Sweden,2016,30-34,365,619071
Sweden,2016,35-39,397,608570
Sweden,2016,40-44,578,651944
Sweden,2016,45-49,946,662423
Sweden,2016,5-9,49,589118
Sweden,2016,50-54,1470,644465
Sweden,2016,55-59,2226,580194
Sweden,2016,60-64,3744,558647
Sweden,2016,65-69,6234,588931
Sweden,2016,70-74,9277,511169
Sweden,2016,75-79,10671,345477
Sweden,2016,80-84,13950,243179
Sweden,2016,85+,39980,258471
Sweden,2017,0-4,327,597041
Sweden,2017,10-14,51,563100
Sweden,2017,15-19,129,529612
Sweden,2017,20-24,268,640179
Sweden,2017,25-29,400,711687
Sweden,2017,30-34,358,641176
Sweden,2017,35-39,401,617317
Sweden,2017,40-44,578,647816
Sweden,2017,45-49,906,658991
Sweden,2017,5-9,38,600853
Sweden,2017,50-54,1495,666684
Sweden,2017,55-59,2139,581418
Sweden,2017,60-64,3646,562422
Sweden,2017,65-69,5926,573266
Sweden,2017,70-74,9432,539911
Sweden,2017,75-79,10982,356786
Sweden,2017,80-84,14124,247030
Sweden,2017,85+,40772,259864
Sweden,2018,0-4,305,602044
Sweden,2018,10-14,63,580453
Sweden,2018,15-19,140,544838
Sweden,2018,20-24,289,616919
Sweden,2018,25-29,366,734003
Sweden,2018,30-34,373,662493
Sweden,2018,35-39,393,628193
Sweden,2018,40-44,553,641675
Sweden,2018,45-49,841,656677
Sweden,2018,5-9,31,612180
Sweden,2018,50-54,1498,683300
Sweden,2018,55-59,2154,586614
Sweden,2018,60-64,3596,564707
Sweden,2018,65-69,5944,560392
Sweden,2018,70-74,9702,556484
Sweden,2018,75-79,11470,376600
Sweden,2018,80-84,14316,252121
Sweden,2018,85+,40151,260549
Sweden,2019,0-4,294,604498
Sweden,2019,10-14,40,595758
Sweden,2019,15-19,135,559513
Sweden,2019,20-24,269,597593
Sweden,2019,25-29,349,741322
Sweden,2019,30-34,349,690141
Sweden,2019,35-39,407,640119
Sweden,2019,40-44,542,635836
Sweden,2019,45-49,792,658339
Sweden,2019,5-9,33,619473
Sweden,2019,50-54,1387,687849
Sweden,2019,55-59,2130,598967
Sweden,2019,60-64,3412,565066
Sweden,2019,65-69,5426,549311
Sweden,2019,70-74,9258,563648
Sweden,2019,75-79,11595,400619
Sweden,2019,80-84,14016,261527
Sweden,2019,85+,38332,260606
Sweden,2020,0-4,320,601718
Sweden,2020,10-14,56,609019
Sweden,2020,15-19,148,568909
Sweden,2020,20-24,246,587699
Sweden,2020,25-29,332,739696
Sweden,2020,30-34,367,715891
Sweden,2020,35-39,378,650598
Sweden,2020,40-44,516,631263
Sweden,2020,45-49,824,667092
Sweden,2020,5-9,32,624084
Sweden,2020,50-54,1422,677755
Sweden,2020,55-59,2304,620108
Sweden,2020,60-64,3510,568390
Sweden,2020,65-69,5660,540048
Sweden,2020,70-74,9713,560415
Sweden,2020,75-79,13422,428598
Sweden,2020,80-84,16108,273050
Sweden,2020,85+,42766,263256
Sweden,2021,0-4,269,595076
Sweden,2021,10-14,46,622367
Sweden,2021,15-19,136,576576
Sweden,2021,20-24,238,579464
Sweden,2021,25-29,316,717759
Sweden,2021,30-34,383,739949
Sweden,2021,35-39,422,658730
Sweden,2021,40-44,501,634235
Sweden,2021,45-49,853,667227
Sweden,2021,5-9,38,620355
Sweden,2021,50-54,1418,668572
Sweden,2021,55-59,2239,641673
Sweden,2021,60-64,3452,569226
Sweden,2021,65-69,5540,536734
Sweden,2021,70-74,9166,550617
Sweden,2021,75-79,13410,457015
Sweden,2021,80-84,14944,281030
Sweden,2021,85+,38587,262690
Sweden,2022,0-4,288,588434
Sweden,2022,10-14,51,627067
Sweden,2022,15-19,144,590971
Sweden,2022,20-24,229,578215
Sweden,2022,25-29,299,692315
Sweden,2022,30-34,369,761808
Sweden,2022,35-39,416,675978
Sweden,2022,40-44,534,638884
Sweden,2022,45-49,754,660343
Sweden,2022,5-9,37,623602
Sweden,2022,50-54,1325,663496
Sweden,2022,55-59,2274,662638
Sweden,2022,60-64,3306,569809
Sweden,2022,65-69,5368,540220
Sweden,2022,70-74,8908,536116
Sweden,2022,75-79,13988,482796
Sweden,2022,80-84,16026,291011
Sweden,2022,85+,40421,268623
Sweden,2023,0-4,265,576367
Sweden,2023,10-14,59,631571
Sweden,2023,15-19,142,602847
Sweden,2023,20-24,244,585490
Sweden,2023,25-29,285,666652
Sweden,2023,30-34,405,780805
Sweden,2023,35-39,454,694511
Sweden,2023,40-44,516,647850
Sweden,2023,45-49,785,652876
Sweden,2023,5-9,35,621155
Sweden,2023,50-54,1291,660484
Sweden,2023,55-59,2294,678719
Sweden,2023,60-64,3221,575092
Sweden,2023,65-69,5302,542740
Sweden,2023,70-74,8423,524383
Sweden,2023,75-79,14183,497667
Sweden,2023,80-84,16155,308331
Sweden,2023,85+,40326,274016
Switzerland,2011,0-4,347,390629
Switzerland,2011,10-14,40,417133
Switzerland,2011,15-19,107,451619
Switzerland,2011,20-24,182,484981
Switzerland,2011,25-29,191,521352
Switzerland,2011,30-34,244,534808
Switzerland,2011,35-39,327,558919
Switzerland,2011,40-44,589,634072
Switzerland,2011,45-49,1081,650915
Switzerland,2011,5-9,40,383054
Switzerland,2011,50-54,1466,566311
Switzerland,2011,55-59,1981,486836
Switzerland,2011,60-64,2979,459811
Switzerland,2011,65-69,4199,397242
Switzerland,2011,70-74,4912,303448
Switzerland,2011,75-79,7313,256058
Switzerland,2011,80-84,10348,194379
Switzerland,2011,85+,25745,178567
Switzerland,2012,0-4,337,398095
Switzerland,2012,10-14,31,410691
Switzerland,2012,15-19,111,447894
Switzerland,2012,20-24,152,491602
Switzerland,2012,25-29,183,527804
Switzerland,2012,30-34,223,546818
Switzerland,2012,35-39,310,553890
Switzerland,2012,40-44,576,624940
Switzerland,2012,45-49,978,662507
Switzerland,2012,5-9,28,385863
Switzerland,2012,50-54,1527,582357
Switzerland,2012,55-59,2109,499696
Switzerland,2012,60-64,3067,457353
Switzerland,2012,65-69,4242,411009
Switzerland,2012,70-74,5032,312450
Switzerland,2012,75-79,7202,259407
Switzerland,2012,80-84,10605,197484
Switzerland,2012,85+,27460,184802
Switzerland,2013,0-4,365,404449
Switzerland,2013,10-14,30,406092
Switzerland,2013,15-19,111,442704
Switzerland,2013,20-24,148,498088
Switzerland,2013,25-29,189,532258
Switzerland,2013,30-34,225,559161
Switzerland,2013,35-39,317,554086
Switzerland,2013,40-44,569,615491
Switzerland,2013,45-49,986,667709
Switzerland,2013,5-9,29,390062
Switzerland,2013,50-54,1493,599998
Switzerland,2013,55-59,2153,512120
Switzerland,2013,60-64,2962,458224
Switzerland,2013,65-69,4209,420165
Switzerland,2013,70-74,5297,326356
Switzerland,2013,75-79,7089,261434
Switzerland,2013,80-84,10783,201444
Switzerland,2013,85+,28006,189219
Switzerland,2014,0-4,369,411610
Switzerland,2014,10-14,34,402926
Switzerland,2014,15-19,95,441234
Switzerland,2014,20-24,136,498961
Switzerland,2014,25-29,189,543207
Switzerland,2014,30-34,239,570734
Switzerland,2014,35-39,305,559571
Switzerland,2014,40-44,518,605311
Switzerland,2014,45-49,884,668254
Switzerland,2014,5-9,21,397741
Switzerland,2014,50-54,1488,621473
Switzerland,2014,55-59,2130,527148
Switzerland,2014,60-64,2793,458714
Switzerland,2014,65-69,4306,427426
Switzerland,2014,70-74,5341,341072
Switzerland,2014,75-79,6967,265528
Switzerland,2014,80-84,10428,204553
Switzerland,2014,85+,27695,194168
Switzerland,2015,0-4,390,418295
Switzerland,2015,10-14,36,401927
Switzerland,2015,15-19,105,438771
Switzerland,2015,20-24,161,498313
Switzerland,2015,25-29,182,551444
Switzerland,2015,30-34,223,582448
Switzerland,2015,35-39,305,566720
Switzerland,2015,40-44,486,597760
Switzerland,2015,45-49,927,662100
Switzerland,2015,5-9,31,404759
Switzerland,2015,50-54,1508,642615
Switzerland,2015,55-59,2106,543463
Switzerland,2015,60-64,2961,463486
Switzerland,2015,65-69,4281,430556
Switzerland,2015,70-74,5746,356726
Switzerland,2015,75-79,7392,269582
Switzerland,2015,80-84,10865,208501
Switzerland,2015,85+,29901,200200
Switzerland,2016,0-4,347,423031
Switzerland,2016,10-14,37,400504
Switzerland,2016,15-19,76,438711
Switzerland,2016,20-24,150,496048
Switzerland,2016,25-29,194,560587
Switzerland,2016,30-34,224,589284
Switzerland,2016,35-39,297,579210
Switzerland,2016,40-44,482,590167
Switzerland,2016,45-49,841,654245
Switzerland,2016,5-9,21,413257
Switzerland,2016,50-54,1485,657774
Switzerland,2016,55-59,2067,560277
Switzerland,2016,60-64,2836,468979
Switzerland,2016,65-69,4128,433593
Switzerland,2016,70-74,5674,371249
Switzerland,2016,75-79,6947,273343
Switzerland,2016,80-84,10522,211503
Switzerland,2016,85+,28636,205364
Switzerland,2017,0-4,358,430115
Switzerland,2017,10-14,31,404420
Switzerland,2017,15-19,92,436475
Switzerland,2017,20-24,143,495535
Switzerland,2017,25-29,188,568581
Switzerland,2017,30-34,222,596100
Switzerland,2017,35-39,329,590339
Switzerland,2017,40-44,440,584230
Switzerland,2017,45-49,854,644679
Switzerland,2017,5-9,25,420456
Switzerland,2017,50-54,1492,669041
Switzerland,2017,55-59,2128,575812
Switzerland,2017,60-64,2773,480708
Switzerland,2017,65-69,4040,430368
Switzerland,2017,70-74,5852,384240
Switzerland,2017,75-79,7261,281899
Switzerland,2017,80-84,10571,214971
Switzerland,2017,85+,30172,211581
Switzerland,2018,0-4,342,433743
Switzerland,2018,10-14,36,408828
Switzerland,2018,15-19,109,431439
Switzerland,2018,20-24,149,488709
Switzerland,2018,25-29,178,572817
Switzerland,2018,30-34,206,598895
Switzerland,2018,35-39,309,600727
Switzerland,2018,40-44,476,582171
Switzerland,2018,45-49,829,633596
Switzerland,2018,5-9,33,426484
Switzerland,2018,50-54,1469,673096
Switzerland,2018,55-59,2087,591887
Switzerland,2018,60-64,2904,491373
Switzerland,2018,65-69,4008,429492
Switzerland,2018,70-74,5848,392361
Switzerland,2018,75-79,7365,294176
Switzerland,2018,80-84,10540,217197
Switzerland,2018,85+,30200,217139
Switzerland,2019,0-4,325,437880
Switzerland,2019,10-14,27,415562
Switzerland,2019,15-19,85,425712
Switzerland,2019,20-24,156,483445
Switzerland,2019,25-29,166,569288
Switzerland,2019,30-34,209,606490
Switzerland,2019,35-39,269,608706
Switzerland,2019,40-44,446,583783
Switzerland,2019,45-49,736,620649
Switzerland,2019,5-9,33,430304
Switzerland,2019,50-54,1338,671146
Switzerland,2019,55-59,2071,610732
Switzerland,2019,60-64,2880,503529
Switzerland,2019,65-69,3895,427996
Switzerland,2019,70-74,6088,398116
Switzerland,2019,75-79,7740,307537
Switzerland,2019,80-84,10484,220832
Switzerland,2019,85+,30832,222820
Switzerland,2020,0-4,362,437695
Switzerland,2020,10-14,37,421875
Switzerland,2020,15-19,99,422280
Switzerland,2020,20-24,162,479503
Switzerland,2020,25-29,175,565847
Switzerland,2020,30-34,208,612081
Switzerland,2020,35-39,335,617095
Switzerland,2020,40-44,421,588156
Switzerland,2020,45-49,775,610169
Switzerland,2020,5-9,32,435348
Switzerland,2020,50-54,1386,662817
Switzerland,2020,55-59,2107,630020
Switzerland,2020,60-64,3023,517347
Switzerland,2020,65-69,4066,430612
Switzerland,2020,70-74,6367,400091
Switzerland,2020,75-79,8805,321427
Switzerland,2020,80-84,11860,224513
Switzerland,2020,85+,35975,229157
Switzerland,2021,0-4,320,437118
Switzerland,2021,10-14,37,429468
Switzerland,2021,15-19,94,420030
Switzerland,2021,20-24,144,478181
Switzerland,2021,25-29,199,559953
Switzerland,2021,30-34,245,620459
Switzerland,2021,35-39,281,622771
Switzerland,2021,40-44,416,599618
Switzerland,2021,45-49,723,601859
Switzerland,2021,5-9,32,439685
Switzerland,2021,50-54,1326,654609
Switzerland,2021,55-59,2318,644500
Switzerland,2021,60-64,3124,532379
Switzerland,2021,65-69,4110,434914
Switzerland,2021,70-74,6112,402215
Switzerland,2021,75-79,8743,334252
Switzerland,2021,80-84,10728,227086
Switzerland,2021,85+,32240,231203
Switzerland,2022,0-4,369,438570
Switzerland,2022,10-14,29,435738
Switzerland,2022,15-19,102,423256
Switzerland,2022,20-24,131,471602
Switzerland,2022,25-29,173,556130
Switzerland,2022,30-34,256,626424
Switzerland,2022,35-39,326,628533
Switzerland,2022,40-44,483,610154
Switzerland,2022,45-49,712,595385
Switzerland,2022,5-9,27,445334
Switzerland,2022,50-54,1290,644683
Switzerland,2022,55-59,2203,655329
Switzerland,2022,60-64,3073,546334
Switzerland,2022,65-69,4143,444883
Switzerland,2022,70-74,5905,399048
Switzerland,2022,75-79,8960,345401
Switzerland,2022,80-84,11591,235109
Switzerland,2022,85+,34652,236878
Switzerland,2023,0-4,311,434565
Switzerland,2023,10-14,36,442768
Switzerland,2023,15-19,98,428452
Switzerland,2023,20-24,137,468092
Switzerland,2023,25-29,171,555111
Switzerland,2023,30-34,243,634972
Switzerland,2023,35-39,314,634985
Switzerland,2023,40-44,441,622962
Switzerland,2023,45-49,722,595240
Switzerland,2023,5-9,35,449428
Switzerland,2023,50-54,1195,635218
Switzerland,2023,55-59,2045,659955
Switzerland,2023,60-64,2898,562014
Switzerland,2023,65-69,4018,454454
