STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,1999,,216926,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2000,,231460,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2001,,237384,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2002,,246758,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2003,,254655,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2004,,262611,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2005,,269555.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2006,,278378.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2007,,282528.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2008,,288149.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2009,,291214.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2010,,292203.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2011,,297747,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2012,,296517,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2013,,293187,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2014,,289374,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2015,,283889,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2016,,281113,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2017,,275174,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2018,,265053,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2019,,255049,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2020,,244429,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2021,,225355,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2022,,226708,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2023,,244820,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RS,Serbia,2024,,268324,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RU,Russia,2006,,4470877.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RU,Russia,2007,,4336434.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RU,Russia,2008,,4213458.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RU,Russia,2009,,3863537.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RU,Russia,2010,,3616578.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RU,Russia,2011,,3552065,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,RU,Russia,2014,,4530254,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,1998,,343677,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,1999,,347368,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2000,,348887,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2001,,337991,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2002,,329145,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2003,,323266,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2004,,319242,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2005,,314557.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2006,,311938.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2007,,309835.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2008,,309131.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2009,,305035.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2010,,304061.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2011,,303042,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2012,,306555,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2013,,311611,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2014,,322304,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2015,,335081,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2016,,345477,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2017,,356786,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2018,,376600,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2019,,400619,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2020,,428598,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2021,,457015,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2022,,482796,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2023,,497667,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SE,Sweden,2024,,504840,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,1998,,45248,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,1999,,51348,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2000,,54681,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2001,,57214,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2002,,59283,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2003,,61280,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2004,,62833,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2005,,64610.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2006,,67201.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2007,,69113.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2008,,70752.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2009,,71773.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2010,,72695.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2011,,72422,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2012,,73289,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2013,,73185,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2014,,73761,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2015,,74959,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2016,,76018,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2017,,76767,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2018,,78583,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2019,,80079,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2020,,79233,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2021,,75738,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2022,,76261,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2023,,78079,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SI,Slovenia,2024,,80756,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,1998,,116736,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,1999,,132065,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2000,,135292,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2001,,136870,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2002,,135360,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2003,,134241,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2004,,133376,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2005,,134061.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2006,,135900.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2007,,137029.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2008,,138669.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2009,,138561.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2010,,137931.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2011,,136852,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2012,,135107,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2013,,133633,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2014,,134701,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2015,,137145,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2016,,141249,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2017,,146356,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2018,,151077,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2019,,154745,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2020,,159849,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2021,,160295,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2022,,160169,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2023,,169464,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SK,Slovakia,2024,,180887,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SM,San Marino,2012,,1127,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SM,San Marino,2013,,1134,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,SM,San Marino,2018,,1221,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2008,,1069961.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2009,,1110782.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2010,,1145932.0,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2011,,1118047,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2012,,1118310,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2013,,1102126,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2014,,1077295,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2015,,1104178,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2016,,1183746,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2017,,1202050,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2018,,1249185,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2019,,1262550,,,,,
dataflow,ESTAT:DEMO_PJANGROUP(1.0),Population on 1 January by age group and sex,A,Annual,NR,Number,T,Total,Y75-79,From 75 to 79 years,TR,Türkiye,2020,,1308299,,,,,
